block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
b_69143,13162,1,MISSOURI AVE ML KING,89346,2_merged_2134704,2107413
b_69143,13162,1,MISSOURI AVE ML KING,89346,2_merged_2134704,2107414
b_69143,13162,1,MISSOURI AVE ML KING,89346,2_merged_2134704,2107415
b_69143,13162,1,MISSOURI AVE ML KING,89346,2_merged_2134704,2107416
b_69143,13162,1,MISSOURI AVE ML KING,89346,2_merged_2134704,2107417
b_62391,13200,1,TO NCTC,89485,3_merged_2134703,2116067
a_62420,13258,1,TO BALLAS TC,89834,1_merged_2134699,2126118
a_62418,13258,1,TO BALLAS TC,89834,1_merged_2134699,2126119
a_62418,13258,1,TO BALLAS TC,89834,1_merged_2134699,2126114
a_62416,13258,1,TO BALLAS TC,89834,1_merged_2134699,2126115
a_62419,13258,1,TO BALLAS TC,89834,1_merged_2134699,2126116
a_62417,13258,1,TO BALLAS TC,89834,1_merged_2134699,2126117
a_62420,13258,0,TO CATALAN LOOP,89831,1_merged_2134699,2126110
a_62416,13258,1,TO BALLAS TC,89834,1_merged_2134699,2126111
a_62423,13258,1,TO VETS HOSP ONLY,89832,1_merged_2134699,2126112
a_62420,13258,1,TO BALLAS TC,89834,1_merged_2134699,2126113
b_65372,13133,1,TO N BROADWAY TC,89203,3_merged_2134703,2102640
b_67113,13174R,0,TO SHILOH SCOTT,89397,2_merged_2134704,2108947
b_67111,13174B,0,TO FAIRVIEW HEIGHTS,89390,2_merged_2134704,2108946
b_67110,13174R,0,TO SHILOH SCOTT,89397,2_merged_2134704,2108945
b_67109,13174B,0,TO FAIRVIEW HEIGHTS,89390,2_merged_2134704,2108944
b_67101,13174R,0,TO SHILOH SCOTT,89397,2_merged_2134704,2108943
b_67114,13174B,0,TO FAIRVIEW HEIGHTS,89390,2_merged_2134704,2108942
b_67102,13174R,0,TO SHILOH SCOTT,89397,2_merged_2134704,2108941
b_67116,13174B,0,TO FAIRVIEW HEIGHTS,89390,2_merged_2134704,2108940
b_67113,13174R,0,TO SHILOH SCOTT,89397,2_merged_2134704,2108949
b_67106,13174B,0,TO FAIRVIEW HEIGHTS,89390,2_merged_2134704,2108948
b_65314,13198,1,TO HANLEY STA VIA FORD,89570,1_merged_2134702,2111426
b_65311,13198,1,TO HANLEY STA VIA LHB & FORD,89477,1_merged_2134702,2111427
b_65311,13198,1,TO HANLEY STA VIA FORD,89570,1_merged_2134702,2111424
b_65311,13198,1,TO HANLEY STA,89568,1_merged_2134702,2111422
b_65315,13198,1,TO HANLEY STA VIA FORD,89570,1_merged_2134702,2111423
b_65311,13198,1,TO HANLEY STA,89568,1_merged_2134702,2111420
b_65315,13198,1,TO HANLEY STA,89568,1_merged_2134702,2111421
b_65314,13198,1,TO HANLEY STA VIA FORD,89570,1_merged_2134702,2111428
b_65311,13198,1,TO HANLEY STA VIA FORD,89570,1_merged_2134702,2111429
b_6522,13113,1,TO ROCK ROAD STA,89121,3_merged_2134703,2099629
b_6524,13113,1,TO ROCK ROAD STA,89121,3_merged_2134703,2099628
b_6523,13113,1,TO ROCK ROAD STA,89121,3_merged_2134703,2099627
b_6523,13113,1,TO ROCK ROAD STA,89121,3_merged_2134703,2099626
b_6524,13113,1,TO ROCK ROAD STA,89121,3_merged_2134703,2099625
b_6522,13113,1,TO ROCK ROAD STA,89121,3_merged_2134703,2099624
b_6521,13113,1,TO ROCK ROAD STA,89121,3_merged_2134703,2099623
b_6522,13113,1,TO ROCK ROAD STA,89120,3_merged_2134703,2099622
b_6524,13113,1,TO ROCK ROAD STA,89120,3_merged_2134703,2099621
b_6523,13113,1,TO ROCK ROAD STA,89121,3_merged_2134703,2099620
a_65574,13268,1,TO N BROADWAY TC,89885,1_merged_2134699,2127480
a_65612,13269,1,TO LOOKAWAY CIRCLE,89889,2_merged_2134701,2127870
a_65611,13269,0,TO NCTC,89887,3_merged_2134700,2127871
a_6552,13235,0,TO 14TH & SPRUCE,89739,3_merged_2134700,2122800
a_65615,13269,0,TO NCTC,89887,3_merged_2134700,2127873
a_6551,13235,1,TO HANLEY STA,89741,3_merged_2134700,2122806
a_6552,13235,1,TO HANLEY STA,89741,3_merged_2134700,2122807
a_6551,13235,1,TO HANLEY STA,89741,3_merged_2134700,2122804
a_6552,13235,1,TO HANLEY STA,89741,3_merged_2134700,2122805
a_65524,13264,1,TO HANLEY STA,89872,1_merged_2134699,2126949
a_65527,13264,1,TO HANLEY STA,89872,1_merged_2134699,2126948
a_65523,13264,0,TO RIVERVIEW TC,89869,1_merged_2134699,2126943
a_65522,13264,0,TO RIVERVIEW TC,89869,1_merged_2134699,2126942
a_65524,13264,0,TO RIVERVIEW TC,89869,1_merged_2134699,2126941
a_65521,13264,0,TO RIVERVIEW TC,89869,1_merged_2134699,2126940
a_65523,13264,1,TO HANLEY STA,89872,1_merged_2134699,2126947
a_65526,13264,1,TO HANLEY STA,89872,1_merged_2134699,2126946
a_65522,13264,0,TO RIVERVIEW TC,89870,1_merged_2134699,2126945
a_65521,13264,0,TO RIVERVIEW TC,89869,1_merged_2134699,2126944
b_62825,13228,1,TO COMPTON & SPRUCE,89693,1_merged_2134702,2120475
b_62824,13228,1,TO COMPTON & SPRUCE,89693,1_merged_2134702,2120474
b_62821,13228,1,TO COMPTON & SPRUCE,89693,1_merged_2134702,2120477
b_62822,13228,1,TO COMPTON & SPRUCE,89693,1_merged_2134702,2120476
b_62825,13228,1,TO COMPTON & SPRUCE,89693,1_merged_2134702,2120471
b_62824,13228,1,TO COMPTON & SPRUCE,89693,1_merged_2134702,2120470
b_62821,13228,1,TO COMPTON & SPRUCE,89693,1_merged_2134702,2120473
b_62822,13228,1,TO COMPTON & SPRUCE,89693,1_merged_2134702,2120472
b_62822,13228,1,TO COMPTON & SPRUCE,89693,1_merged_2134702,2120479
b_62824,13228,1,TO COMPTON & SPRUCE,89693,1_merged_2134702,2120478
b_65302,13197,0,TO HANLEY STA,89472,2_merged_2134704,2117138
b_65301,13197,0,TO HANLEY STA,89472,2_merged_2134704,2117139
b_65302,13197,0,TO HANLEY STA,89472,2_merged_2134704,2117136
b_65301,13197,0,TO HANLEY STA,89472,2_merged_2134704,2117137
b_65302,13197,0,TO HANLEY STA,89472,2_merged_2134704,2117134
b_65301,13197,0,TO HANLEY STA,89472,2_merged_2134704,2117135
b_65302,13197,0,TO HANLEY STA,89472,2_merged_2134704,2117132
b_65301,13197,0,TO HANLEY STA,89472,2_merged_2134704,2117133
b_65302,13197,0,TO HANLEY STA,89472,2_merged_2134704,2117130
b_65301,13197,0,TO HANLEY STA,89472,2_merged_2134704,2117131
b_65667,13205,1,TO NCTC,89511,1_merged_2134702,2112501
b_65667,13205,1,TO NCTC,89511,1_merged_2134702,2112502
b_65666,13205,1,TO NCTC,89511,1_merged_2134702,2112503
b_65665,13205,1,TO NCTC,89511,1_merged_2134702,2112504
b_65666,13205,1,TO NCTC,89511,1_merged_2134702,2112505
b_65665,13205,1,TO NCTC,89511,1_merged_2134702,2112506
b_65664,13205,1,TO NCTC,89511,1_merged_2134702,2112507
b_65665,13205,1,TO NCTC,89511,1_merged_2134702,2112508
b_65664,13205,1,TO NCTC,89511,1_merged_2134702,2112509
b_62561,13147,0,TO STLCC MERAMEC,89277,1_merged_2134702,2104239
b_62451,13147,0,TO STLCC MERAMEC,89277,1_merged_2134702,2104238
b_62562,13147,0,TO STLCC MERAMEC,89277,1_merged_2134702,2104231
b_62561,13147,0,TO STLCC MERAMEC,89277,1_merged_2134702,2104230
b_62451,13147,0,TO STLCC MERAMEC,89277,1_merged_2134702,2104233
b_62562,13147,0,TO STLCC MERAMEC,89277,1_merged_2134702,2104232
b_62451,13147,0,TO STLCC MERAMEC,89277,1_merged_2134702,2104235
b_62561,13147,0,TO STLCC MERAMEC,89277,1_merged_2134702,2104234
b_62562,13147,0,TO STLCC MERAMEC,89277,1_merged_2134702,2104237
b_62561,13147,0,TO STLCC MERAMEC,89277,1_merged_2134702,2104236
b_65261,13201,0,TO ROCK ROAD STA,89487,2_merged_2134704,2111859
b_65541,13201,0,TO ROCK ROAD STA,89487,2_merged_2134704,2111858
b_65262,13201,0,TO ROCK ROAD STA,89487,2_merged_2134704,2111857
b_65261,13201,0,TO ROCK ROAD STA,89487,2_merged_2134704,2111856
b_65541,13201,0,TO ROCK ROAD STA,89487,2_merged_2134704,2111855
b_65543,13201,0,TO ROCK ROAD STA,89487,2_merged_2134704,2111854
b_65543,13201,0,TO ROCK ROAD STA,89487,2_merged_2134704,2111853
b_65543,13201,0,TO ROCK ROAD STA,89487,2_merged_2134704,2111852
b_65543,13201,0,TO ROCK ROAD STA,89487,2_merged_2134704,2111851
b_65543,13201,0,TO ROCK ROAD STA,89487,2_merged_2134704,2111850
b_65151,13118,1,TO W FLORISSANT,89139,1_merged_2134702,2100448
b_65151,13118,0,TO CWE STA,89138,2_merged_2134704,2100449
b_65142,13118,1,TO W FLORISSANT,89139,1_merged_2134702,2100442
b_65141,13118,1,TO W FLORISSANT,89139,1_merged_2134702,2100443
b_65141,13118,1,TO W FLORISSANT,89139,1_merged_2134702,2100440
b_65151,13118,1,TO W FLORISSANT,89139,1_merged_2134702,2100441
b_65141,13118,1,TO W FLORISSANT,89139,1_merged_2134702,2100446
b_65141,13118,1,TO W FLORISSANT,89139,1_merged_2134702,2100447
b_65151,13118,1,TO W FLORISSANT,89139,1_merged_2134702,2100444
b_65142,13118,1,TO W FLORISSANT,89139,1_merged_2134702,2100445
b_62202,13123,1,TO STLCC MERAMEC,89160,3_merged_2134703,2101319
b_62201,13123,1,TO STLCC MERAMEC,89160,3_merged_2134703,2101318
b_62205,13123,1,TO STLCC MERAMEC,89160,3_merged_2134703,2101311
b_62206,13123,1,TO STLCC MERAMEC,89160,3_merged_2134703,2101310
b_62204,13123,1,TO STLCC MERAMEC,89160,3_merged_2134703,2101313
b_62203,13123,1,TO STLCC MERAMEC,89160,3_merged_2134703,2101312
b_62204,13123,1,TO STLCC MERAMEC,89160,3_merged_2134703,2101315
b_62203,13123,1,TO STLCC MERAMEC,89160,3_merged_2134703,2101314
b_62202,13123,1,TO STLCC MERAMEC,89160,3_merged_2134703,2101317
b_62203,13123,1,TO STLCC MERAMEC,89160,3_merged_2134703,2101316
b_69126,13161,0,CAHOKIA - TO 5TH & MO VIA WATER ST,89341,3_merged_2134703,2107256
b_69125,13161,0,CAHOKIA - TO 5TH & MO VIA WATER ST,89341,3_merged_2134703,2107257
b_69121,13161,0,CAHOKIA - TO 5TH & MO VIA WATER ST,89341,3_merged_2134703,2107254
b_69125,13161,0,CAHOKIA - TO 5TH & MO VIA WATER ST,89341,3_merged_2134703,2107255
b_69123,13161,1,CAHOKIA - TO CAHOKIA VIA AIRPORT,89342,2_merged_2134704,2107252
b_69121,13161,1,CAHOKIA - TO CAHOKIA VIA AIRPORT,89342,2_merged_2134704,2107253
b_69121,13161,1,CAHOKIA - TO CAHOKIA VIA AIRPORT,89342,2_merged_2134704,2107250
b_69122,13161,1,CAHOKIA - TO CAHOKIA VIA AIRPORT,89342,2_merged_2134704,2107251
b_69126,13161,0,CAHOKIA - TO 5TH & MO VIA WATER ST,89341,3_merged_2134703,2107258
b_69125,13161,0,CAHOKIA - TO 5TH & MO VIA WATER ST,89341,3_merged_2134703,2107259
b_65663,13205,1,TO NCTC,89511,3_merged_2134703,2115941
b_65663,13205,1,TO NCTC,89511,3_merged_2134703,2115940
b_65663,13205,1,TO NCTC,89511,3_merged_2134703,2115942
b_65661,13205,0,TO STLCC FLORISSANT VALLEY ONLY,89508,2_merged_2134704,2116096
b_65662,13205,0,TO STLCC FLORISSANT VALLEY ONLY,89508,2_merged_2134704,2116097
b_65661,13205,0,TO STLCC FLORISSANT VALLEY ONLY,89508,2_merged_2134704,2116094
b_65662,13205,0,TO STLCC FLORISSANT VALLEY ONLY,89508,2_merged_2134704,2116095
b_65664,13205,0,TO STLCC FLORISSANT VALLEY ONLY,89508,2_merged_2134704,2116092
b_65663,13205,0,TO STLCC FLORISSANT VALLEY ONLY,89508,2_merged_2134704,2116093
a_65664,13273,0,TO STLCC FLORISSANT VALLEY ONLY,89905,1_merged_2134699,2128426
a_65665,13273,0,TO STLCC FLORISSANT VALLEY ONLY,89905,1_merged_2134699,2128427
a_65666,13273,0,TO STLCC FLORISSANT VALLEY ONLY,89905,1_merged_2134699,2128424
a_65665,13273,0,TO STLCC FLORISSANT VALLEY ONLY,89905,1_merged_2134699,2128425
a_65662,13273,0,TO STLCC FLORISSANT VALLEY ONLY,89905,1_merged_2134699,2128422
a_65661,13273,0,TO STLCC FLORISSANT VALLEY ONLY,89905,1_merged_2134699,2128423
a_65662,13273,0,TO STLCC FLORISSANT VALLEY ONLY,89905,1_merged_2134699,2128420
a_65661,13273,0,TO STLCC FLORISSANT VALLEY ONLY,89905,1_merged_2134699,2128421
b_65663,13205,0,TO STLCC FLORISSANT VALLEY ONLY,89508,2_merged_2134704,2116091
a_65664,13273,0,TO STLCC FLORISSANT VALLEY ONLY,89905,1_merged_2134699,2128428
a_65661,13273,0,TO STLCC FLORISSANT VALLEY ONLY,89905,1_merged_2134699,2128429
a_67116,13299B,0,TO FAIRVIEW HEIGHTS,90026,2_merged_2134701,2132652
a_67107,13299R,0,TO SHILOH SCOTT,90033,2_merged_2134701,2132653
a_67108,13299R,0,TO SHILOH SCOTT,90031,2_merged_2134701,2132650
a_67110,13299R,0,TO SHILOH SCOTT,90033,2_merged_2134701,2132651
a_67111,13299B,0,TO FAIRVIEW HEIGHTS,90026,2_merged_2134701,2132656
a_67116,13299B,0,TO EMERSON PARK,90024,2_merged_2134701,2132657
a_67114,13299B,0,TO FAIRVIEW HEIGHTS,90026,2_merged_2134701,2132654
a_67104,13299R,0,TO SHILOH SCOTT,90033,2_merged_2134701,2132655
a_67101,13299R,0,TO SHILOH SCOTT,90033,2_merged_2134701,2132658
a_67111,13299B,0,TO FAIRVIEW HEIGHTS,90026,2_merged_2134701,2132659
a_62801,13283,0,TO BALLAS TC,89964,2_merged_2134701,2130249
a_62803,13283,0,TO BALLAS TC,89964,2_merged_2134701,2130248
a_62801,13283,0,TO BALLAS TC,89964,2_merged_2134701,2130247
a_62802,13283,0,TO BALLAS TC,89964,2_merged_2134701,2130246
a_62801,13283,0,TO BALLAS TC,89964,2_merged_2134701,2130245
a_62802,13283,0,TO BALLAS TC,89964,2_merged_2134701,2130244
a_62809,13283,1,TO HANLEY STA,89965,1_merged_2134699,2130243
a_62801,13283,1,TO HANLEY STA,89965,1_merged_2134699,2130242
a_62802,13283,1,TO HANLEY STA,89965,1_merged_2134699,2130241
a_62803,13283,1,TO HANLEY STA,89965,1_merged_2134699,2130240
a_65721,13279,0,TO DELMAR STA VIA JCC,89936,2_merged_2134701,2129489
a_65723,13279,0,TO DELMAR STA VIA JCC,89936,2_merged_2134701,2129488
a_65724,13279,0,TO DELMAR STA VIA JCC,89936,2_merged_2134701,2129487
a_65722,13279,0,TO DELMAR STA VIA JCC,89936,2_merged_2134701,2129486
a_65721,13279,0,TO DELMAR STA VIA JCC,89936,2_merged_2134701,2129485
a_65725,13279,0,TO DELMAR STA VIA JCC,89936,2_merged_2134701,2129484
a_65724,13279,0,TO DELMAR STA VIA JCC,89936,2_merged_2134701,2129483
a_65722,13279,0,TO DELMAR STA VIA JCC,89936,2_merged_2134701,2129482
a_65725,13279,0,TO DELMAR STA VIA JCC,89936,2_merged_2134701,2129481
a_65722,13279,0,TO DELMAR STA VIA JCC,89936,2_merged_2134701,2129480
b_62412,13138,1,TO BALLAS TC,89234,3_merged_2134703,2103201
b_62413,13138,1,TO BALLAS TC,89234,3_merged_2134703,2103200
b_62413,13138,1,TO BALLAS TC,89234,3_merged_2134703,2103203
b_62411,13138,1,TO BALLAS TC,89234,3_merged_2134703,2103202
b_62411,13138,1,TO BALLAS TC,89234,3_merged_2134703,2103205
b_62412,13138,1,TO BALLAS TC,89234,3_merged_2134703,2103204
b_62417,13138,1,TO VETS HOSP ONLY,89232,3_merged_2134703,2103207
b_62417,13138,1,TO VETS HOSP ONLY,89232,3_merged_2134703,2103206
b_62432,13139,0,TO BALLAS TC,89236,1_merged_2134702,2103209
b_62416,13138,1,TO BALLAS TC,89234,3_merged_2134703,2103208
a_69128,13286,0,CAHOKIA - TO 5TH & MO VIA WATER ST,89978,1_merged_2134699,2130799
a_69129,13286,0,CAHOKIA - TO 5TH & MO VIA WATER ST,89978,1_merged_2134699,2130798
a_69121,13286,0,CAHOKIA - TO 5TH & MO VIA WATER ST,89978,1_merged_2134699,2130791
a_69122,13286,0,CAHOKIA - TO 5TH & MO VIA WATER ST,89978,1_merged_2134699,2130790
a_69122,13286,0,CAHOKIA - TO 5TH & MO VIA WATER ST,89978,1_merged_2134699,2130793
a_69127,13286,0,CAHOKIA - TO 5TH & MO VIA WATER ST,89978,1_merged_2134699,2130792
a_69129,13286,0,CAHOKIA - TO 5TH & MO VIA WATER ST,89978,1_merged_2134699,2130795
a_69124,13286,0,CAHOKIA - TO 5TH & MO VIA WATER ST,89978,1_merged_2134699,2130794
a_69127,13286,0,CAHOKIA - TO 5TH & MO VIA WATER ST,89978,1_merged_2134699,2130797
a_69128,13286,0,CAHOKIA - TO 5TH & MO VIA WATER ST,89978,1_merged_2134699,2130796
a_6551,13235,1,TO HANLEY STA,89741,1_merged_2134699,2122705
a_6553,13235,1,TO HANLEY STA,89741,1_merged_2134699,2122704
a_6553,13235,1,TO HANLEY STA,89741,1_merged_2134699,2122707
a_6555,13235,1,TO HANLEY STA,89741,1_merged_2134699,2122706
a_6556,13235,1,TO HANLEY STA,89741,1_merged_2134699,2122701
a_6551,13235,1,TO HANLEY STA,89741,1_merged_2134699,2122700
a_6555,13235,1,TO HANLEY STA,89741,1_merged_2134699,2122703
a_6556,13235,1,TO HANLEY STA,89741,1_merged_2134699,2122702
a_6551,13235,1,TO HANLEY STA,89741,1_merged_2134699,2122709
a_6551,13235,1,TO HANLEY STA,89741,1_merged_2134699,2122708
b_65676,13206,0,TO HANLEY STA,89512,1_merged_2134702,2115612
a_69192,13289,0,ALTA SITA,89990,1_merged_2134699,2131387
a_69193,13289,0,ALTA SITA,89990,1_merged_2134699,2131386
b_67125,13174B,0,TO FAIRVIEW HEIGHTS,89390,1_merged_2134702,2108679
b_67134,13174B,0,TO FAIRVIEW HEIGHTS,89390,1_merged_2134702,2108678
a_62394,13257,0,TO CLAYTON STA,89826,1_merged_2134699,2125959
a_62395,13257,0,TO CLAYTON STA,89826,1_merged_2134699,2125958
a_62394,13257,0,TO CLAYTON STA,89826,1_merged_2134699,2125955
a_62182,13256,1,TO SHREWSBURY STA,89825,2_merged_2134701,2125954
a_62394,13257,0,TO CLAYTON STA,89826,1_merged_2134699,2125957
a_62395,13257,0,TO CLAYTON STA,89826,1_merged_2134699,2125956
a_62181,13256,1,TO SHREWSBURY STA,89825,2_merged_2134701,2125951
a_62381,13256,1,TO SHREWSBURY STA,89825,2_merged_2134701,2125950
a_62181,13256,1,TO SHREWSBURY STA,89825,2_merged_2134701,2125953
a_62381,13256,1,TO SHREWSBURY STA,89825,2_merged_2134701,2125952
a_69221,13290,0,WASHINGTON PARK - TO 62ND & FOREST,89993,2_merged_2134701,2131688
a_69221,13290,0,WASHINGTON PARK - TO 62ND & FOREST,89993,2_merged_2134701,2131689
b_67128,13174B,0,TO EMERSON PARK,89388,1_merged_2134702,2108674
a_69222,13290,0,WASHINGTON PARK - TO 62ND & FOREST,89993,2_merged_2134701,2131680
a_69222,13290,0,WASHINGTON PARK - TO 62ND & FOREST,89993,2_merged_2134701,2131681
a_69222,13290,0,WASHINGTON PARK - TO 62ND & FOREST,89993,2_merged_2134701,2131682
a_69222,13290,0,WASHINGTON PARK - TO 62ND & FOREST,89993,2_merged_2134701,2131683
a_69222,13290,0,WASHINGTON PARK - TO 62ND & FOREST,89993,2_merged_2134701,2131684
a_69222,13290,0,WASHINGTON PARK - TO 62ND & FOREST,89993,2_merged_2134701,2131685
a_69221,13290,0,WASHINGTON PARK - TO 62ND & FOREST,89993,2_merged_2134701,2131686
a_69221,13290,0,WASHINGTON PARK - TO 62ND & FOREST,89993,2_merged_2134701,2131687
b_67120,13174B,0,TO FAIRVIEW HEIGHTS,89390,1_merged_2134702,2108676
b_67107,13174R,0,TO SHILOH SCOTT,89397,1_merged_2134702,2108671
b_65744,13216,0,TO PAGE & GRAND ONLY,89549,2_merged_2134704,2114356
b_67103,13174B,0,TO FAIRVIEW HEIGHTS,89390,1_merged_2134702,2108673
b_67104,13174R,0,TO SHILOH SCOTT,89397,1_merged_2134702,2108672
a_69193,13289,1,ALTA SITA TO EMERSON PARK VIA CHURCH,89992,2_merged_2134701,2131532
a_69194,13289,1,ALTA SITA TO EMERSON PARK VIA CHURCH,89992,2_merged_2134701,2131533
a_69193,13289,1,ALTA SITA TO EMERSON PARK VIA CHURCH,89992,2_merged_2134701,2131530
a_69194,13289,1,ALTA SITA TO EMERSON PARK VIA CHURCH,89992,2_merged_2134701,2131531
a_69193,13289,1,ALTA SITA TO EMERSON PARK VIA CHURCH,89992,2_merged_2134701,2131536
a_69194,13289,1,ALTA SITA TO EMERSON PARK VIA CHURCH,89992,2_merged_2134701,2131537
a_69193,13289,1,ALTA SITA TO EMERSON PARK VIA CHURCH,89992,2_merged_2134701,2131534
a_69194,13289,1,ALTA SITA TO EMERSON PARK VIA CHURCH,89992,2_merged_2134701,2131535
a_69193,13289,0,ALTA SITA,89990,3_merged_2134700,2131538
a_69196,13289,0,ALTA SITA,89990,3_merged_2134700,2131539
a_6294,13237,1,TO HAMPTON LOOP,89751,2_merged_2134701,2123074
a_6293,13237,1,TO HAMPTON LOOP,89751,2_merged_2134701,2123075
a_6299,13237,1,TO HAMPTON LOOP,89751,2_merged_2134701,2123076
a_6295,13237,1,TO HAMPTON LOOP,89751,2_merged_2134701,2123077
a_62101,13237,1,TO HAMPTON LOOP,89751,2_merged_2134701,2123070
a_6298,13237,1,TO HAMPTON LOOP,89751,2_merged_2134701,2123071
a_6294,13237,1,TO HAMPTON LOOP,89751,2_merged_2134701,2123072
a_6291,13237,1,TO HAMPTON LOOP,89751,2_merged_2134701,2123073
a_6293,13237,1,TO HAMPTON LOOP,89751,2_merged_2134701,2123078
a_6291,13237,1,TO HAMPTON LOOP,89751,2_merged_2134701,2123079
b_62486,13218,0,TO DELMAR GARDENS CHESTERFIELD,89600,3_merged_2134703,2116540
b_69105,13160,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,89336,1_merged_2134702,2106863
b_62486,13218,0,TO DELMAR GARDENS CHESTERFIELD,89600,3_merged_2134703,2116542
b_69112,13160,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,89336,1_merged_2134702,2106861
b_69112,13160,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,89336,1_merged_2134702,2106866
b_69101,13160,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,89336,1_merged_2134702,2106867
a_69442,13295,1,ST CLAIR SQ - TO COLLEGE STA,90017,1_merged_2134699,2132137
a_69445,13295,1,ST CLAIR SQ - TO COLLEGE STA,90018,1_merged_2134699,2132136
a_69443,13295,1,ST CLAIR SQ - TO COLLEGE STA,90018,1_merged_2134699,2132135
a_69445,13295,0,ST CLAIR SQ - TO COLLINSVILLE TRANSIT CTR,90016,1_merged_2134699,2132134
a_69444,13295,0,ST CLAIR SQ - TO COLLINSVILLE TRANSIT CTR,90016,1_merged_2134699,2132133
a_69443,13295,0,ST CLAIR SQ - TO COLLINSVILLE TRANSIT CTR,90016,1_merged_2134699,2132132
a_69442,13295,0,ST CLAIR SQ - TO COLLINSVILLE TRANSIT CTR,90016,1_merged_2134699,2132131
a_69441,13295,0,ST CLAIR SQ - TO COLLINSVILLE TRANSIT CTR,90016,1_merged_2134699,2132130
b_69110,13160,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,89336,1_merged_2134702,2106865
a_69442,13295,1,ST CLAIR SQ - TO COLLEGE STA,90017,1_merged_2134699,2132139
a_69446,13295,1,ST CLAIR SQ - TO COLLEGE STA,90017,1_merged_2134699,2132138
a_65262,13247,1,TO FEE FEE & WESTPORT,89789,1_merged_2134699,2124703
a_65542,13247,1,TO FEE FEE & WESTPORT,89789,1_merged_2134699,2124702
a_65262,13247,1,TO FEE FEE & WESTPORT,89789,1_merged_2134699,2124701
a_65262,13247,1,TO FEE FEE & WESTPORT,89789,1_merged_2134699,2124700
a_65261,13247,1,TO FEE FEE & WESTPORT,89789,1_merged_2134699,2124707
a_65262,13247,1,TO FEE FEE & WESTPORT,89789,1_merged_2134699,2124706
a_65542,13247,1,TO FEE FEE & WESTPORT,89789,1_merged_2134699,2124705
a_65261,13247,1,TO FEE FEE & WESTPORT,89789,1_merged_2134699,2124704
a_65542,13247,1,TO FEE FEE & WESTPORT,89789,1_merged_2134699,2124709
a_65541,13247,1,TO FEE FEE & WESTPORT,89789,1_merged_2134699,2124708
a_65682,13275,1,TO NCTC,89918,2_merged_2134701,2128859
a_65681,13275,1,TO NCTC,89918,2_merged_2134701,2128858
a_65683,13275,1,TO NCTC,89918,2_merged_2134701,2128857
a_65681,13275,1,TO NCTC,89918,2_merged_2134701,2128856
a_65683,13275,1,TO NCTC,89918,2_merged_2134701,2128855
a_65684,13275,1,TO NCTC,89918,2_merged_2134701,2128854
a_65683,13275,1,TO NCTC,89918,2_merged_2134701,2128853
a_65684,13275,1,TO NCTC,89918,2_merged_2134701,2128852
a_65683,13275,1,TO NCTC,89918,2_merged_2134701,2128851
a_65685,13275,1,TO NCTC,89918,2_merged_2134701,2128850
b_67132,13174B,1,TO SHREWSBURY LANSDOWNE I-44,89401,1_merged_2134702,2108774
b_67123,13174R,1,TO LAMBERT AIRPORT TERMINAL #1,89405,1_merged_2134702,2108775
b_67121,13174B,1,TO SHREWSBURY LANSDOWNE I-44,89401,1_merged_2134702,2108776
b_67134,13174B,1,TO SHREWSBURY LANSDOWNE I-44,89401,1_merged_2134702,2108770
b_67107,13174R,1,TO LAMBERT AIRPORT TERMINAL #1,89405,1_merged_2134702,2108771
b_67125,13174B,1,TO SHREWSBURY LANSDOWNE I-44,89401,1_merged_2134702,2108772
b_67133,13174R,1,TO LAMBERT AIRPORT TERMINAL #1,89405,1_merged_2134702,2108773
b_62703,13214,0,TO UNION STA,89540,3_merged_2134703,2113929
b_6276,13214,0,TO UNION STA,89540,3_merged_2134703,2113928
b_6271,13214,1,TO CWE STA,89541,2_merged_2134704,2113925
b_6272,13214,1,TO CWE STA,89541,2_merged_2134704,2113924
b_6275,13214,0,TO UNION STA,89540,3_merged_2134703,2113927
b_62703,13214,0,TO UNION STA,89540,3_merged_2134703,2113926
b_62701,13214,1,TO CWE STA,89541,2_merged_2134704,2113921
b_6275,13214,1,TO CWE STA,89541,2_merged_2134704,2113920
b_6271,13214,1,TO CWE STA,89541,2_merged_2134704,2113923
b_6273,13214,1,TO CWE STA,89541,2_merged_2134704,2113922
a_62484,13262,0,TO DELMAR GARDENS CHESTERFIELD,89852,1_merged_2134699,2126639
a_62488,13262,0,TO DELMAR GARDENS CHESTERFIELD VIA CULINARY SCHOOL,89855,1_merged_2134699,2126638
a_62488,13262,0,TO DELMAR GARDENS CHESTERFIELD,89852,1_merged_2134699,2126635
a_62482,13262,0,TO DELMAR GARDENS CHESTERFIELD VIA CULINARY SCHOOL,89855,1_merged_2134699,2126634
a_62482,13262,0,TO DELMAR GARDENS CHESTERFIELD,89852,1_merged_2134699,2126637
a_62484,13262,0,TO DELMAR GARDENS CHESTERFIELD,89852,1_merged_2134699,2126636
